name	pronounciation	frequency	similarWords	meaningShort	meaningLong	meaningOther	soundUrl	exampleSoundUrl
indoctrination	0	15907	0	0	0	0	0	
foundry	0	15908	0	0	0	0	0	
strum	12143	15909	0	0	0	0	0	
admirably	0	15910	0	0	0	0	0	
incontinence	0	15911	0	0	0	0	0	
handset	0	15912	0	0	0	0	0	
reforming	0	15913	0	0	0	0	0	
trawler	12523	15914	0	0	0	0	0	
deliverance	0	15915	0	0	0	0	0	
CFC	7060	15916	0	0	0	0	0	
aftershock	0	15917	0	0	0	0	0	
stricture	0	15918	0	0	0	0	0	
triathlon	0	15919	0	0	0	0	0	
manhunt	0	15920	0	0	0	0	0	
sleeveless	0	15921	0	0	0	0	0	
humanly	0	15922	0	0	0	0	0	
irreplaceable	0	15923	0	0	0	0	0	
hiccup	8970	15924	0	0	0	0	0	
cluck	0	15925	0	0	0	0	0	
mesquite	0	15926	0	0	0	0	0	
sleet	0	15927	0	0	0	0	0	
misperception	0	15928	0	0	0	0	0	
travesty	0	15929	0	0	0	0	0	
crudely	0	15930	0	0	0	0	0	
collie	0	15931	0	0	0	0	0	
tightrope	12429	15932	0	0	0	0	0	
smokestack	0	15933	0	0	0	0	0	
Stalinist	0	15934	0	0	0	0	0	
supplementation	0	15935	0	0	0	0	0	
playback	0	15936	0	0	0	0	0	
connectivity	0	15937	0	0	0	0	0	
disenchanted	7846	15938	0	0	0	0	0	
goodnight	8741	15939	0	0	0	0	0	
artifice	0	15940	0	0	0	0	0	
goof	0	15941	0	0	0	0	0	
untapped	0	15942	0	0	0	0	0	
collapsed	0	15943	0	0	0	0	0	
prescient	0	15944	0	0	0	0	0	
preservationist	0	15945	0	0	0	0	0	
haunch	0	15946	0	0	0	0	0	
captivating	0	15947	0	0	0	0	0	
windswept	0	15948	0	0	0	0	0	
franchisee	8565	15949	0	0	0	0	0	
gaseous	0	15950	0	0	0	0	0	
puffing	0	15951	0	0	0	0	0	
expectantly	0	15952	0	0	0	0	0	
storeroom	0	15953	0	0	0	0	0	
countenance	7456	15954	0	0	0	0	0	
irritant	9455	15955	0	0	0	0	0	
untimely	0	15956	0	0	0	0	0	
clang	0	15957	0	0	0	0	0	
iteration	0	15958	0	0	0	0	0	
scuff	0	15959	0	0	0	0	0	
tiled	0	15960	0	0	0	0	0	
dame	3802	15961	0	0	0	0	0	
foursome	8558	15962	0	0	0	0	0	
mortuary	0	15963	0	0	0	0	0	
nay	0	15964	0	0	0	0	0	
insulating	0	15965	0	0	0	0	0	
unrecognizable	0	15966	0	0	0	0	0	
curling	0	15967	0	0	0	0	0	
askew	0	15968	0	0	0	0	0	
rancid	0	15969	0	0	0	0	0	
ADHD	0	15970	0	0	0	0	0	
plantain	0	15971	0	0	0	0	0	
negro	0	15972	0	0	0	0	0	
euphoric	8230	15973	0	0	0	0	0	
unresponsive	0	15974	0	0	0	0	0	
erstwhile	8214	15975	0	0	0	0	0	
cooperatively	0	15976	0	0	0	0	0	
vanquished	0	15977	0	0	0	0	0	
driftwood	0	15978	0	0	0	0	0	
correspondingly	0	15979	0	0	0	0	0	
medial	0	15980	0	0	0	0	0	
souffle	11939	15981	0	0	0	0	0	
tail	2963	2635	0	0	0	0	0	
coffeehouse	0	15982	0	0	0	0	0	
firefight	0	15983	0	0	0	0	0	
priestly	0	15984	0	0	0	0	0	
lewd	0	15985	0	0	0	0	0	
derelict	7730	15986	0	0	0	0	0	
fiscally	0	15987	0	0	0	0	0	
moonlit	0	15988	0	0	0	0	0	
aphid	6371	15989	0	0	0	0	0	
crypt	7546	15990	0	0	0	0	0	
theologically	0	15991	0	0	0	0	0	
encore	8138	15992	0	0	0	0	0	
morphology	0	15993	0	0	0	0	0	
imprisoned	0	15994	0	0	0	0	0	
alertness	0	15995	0	0	0	0	0	
scarred	0	15996	0	0	0	0	0	
titanic	0	15997	0	0	0	0	0	
upkeep	12811	15998	0	0	0	0	0	
devolve	7775	15999	0	0	0	0	0	
salinity	0	16000	0	0	0	0	0	
amok	0	16001	0	0	0	0	0	
ascetic	0	16002	0	0	0	0	0	
unintentional	12710	16003	0	0	0	0	0	
hellish	0	16004	0	0	0	0	0	
pneumatic	0	16005	0	0	0	0	0	
confederation	3669	16006	0	0	0	0	0	
coincidental	0	16007	0	0	0	0	0	
gazebo	0	16008	0	0	0	0	0	
mutilated	0	16009	0	0	0	0	0	
vengeful	0	16010	0	0	0	0	0	
reticence	0	16011	0	0	0	0	0	
sprained	0	16012	0	0	0	0	0	
bayou	0	16013	0	0	0	0	0	
quarterfinal	0	16014	0	0	0	0	0	
demote	7697	16015	0	0	0	0	0	
timbre	0	16016	0	0	0	0	0	
capitulate	6969	16017	0	0	0	0	0	
stag	12036	16018	0	0	0	0	0	
wiretap	0	16019	0	0	0	0	0	
repulse	0	16020	0	0	0	0	0	
sorbet	0	16021	0	0	0	0	0	
drug	145	424	0	0	0	0	0	
cobweb	0	16022	0	0	0	0	0	
illogical	9127	16023	0	0	0	0	0	
botched	0	16024	0	0	0	0	0	
sequin	0	16025	0	0	0	0	0	
blacktop	0	16026	0	0	0	0	0	
humanize	0	16027	0	0	0	0	0	
unharmed	12699	16028	0	0	0	0	0	
shanty	11729	16029	0	0	0	0	0	
mortify	0	16030	0	0	0	0	0	
leaning	0	16031	0	0	0	0	0	
tightness	0	16032	0	0	0	0	0	
crock	0	16033	0	0	0	0	0	
intonation	0	16034	0	0	0	0	0	
sari	11545	16035	0	0	0	0	0	
harvesting	0	16036	0	0	0	0	0	
departed	0	16037	0	0	0	0	0	
femur	0	16038	0	0	0	0	0	
otherness	0	16039	0	0	0	0	0	
indiscriminately	0	16040	0	0	0	0	0	
devious	7772	16041	0	0	0	0	0	
disguised	0	16042	0	0	0	0	0	
delirious	7679	16043	0	0	0	0	0	
groggy	0	16044	0	0	0	0	0	
sensibly	0	16045	0	0	0	0	0	
vanished	0	16046	0	0	0	0	0	
loader	0	16047	0	0	0	0	0	
unknown	3052	2499	0	0	0	0	0	
tertiary	0	16048	0	0	0	0	0	
misjudge	10026	16049	0	0	0	0	0	
tern	0	16050	0	0	0	0	0	
unimpressed	12708	16051	0	0	0	0	0	
frill	8589	16052	0	0	0	0	0	
amp	0	16053	0	0	0	0	0	
vindictive	12912	16054	0	0	0	0	0	
archway	0	16055	0	0	0	0	0	
ark	6422	16056	0	0	0	0	0	
monogamous	0	16057	0	0	0	0	0	
poisoned	0	16058	0	0	0	0	0	
circumcision	0	16059	0	0	0	0	0	
hurried	9084	16060	0	0	0	0	0	
fishy	0	16061	0	0	0	0	0	
lard	0	16062	0	0	0	0	0	
abut	0	16063	0	0	0	0	0	
eucharistic	0	16064	0	0	0	0	0	
behead	0	16065	0	0	0	0	0	
untouchable	12788	16066	0	0	0	0	0	
plagiarism	0	16067	0	0	0	0	0	
scarecrow	0	16068	0	0	0	0	0	
compendium	0	16069	0	0	0	0	0	
charger	7074	16070	0	0	0	0	0	
magnifying	0	16071	0	0	0	0	0	
precipitously	0	16072	0	0	0	0	0	
flammable	0	16073	0	0	0	0	0	
civics	0	16074	0	0	0	0	0	
gong	8740	16075	0	0	0	0	0	
undersecretary	0	16076	0	0	0	0	0	
polyp	0	16077	0	0	0	0	0	
fallow	0	16078	0	0	0	0	0	
heartbroken	0	16079	0	0	0	0	0	
runny	11501	16080	0	0	0	0	0	
unfaithful	12687	16081	0	0	0	0	0	
unquestioned	0	16082	0	0	0	0	0	
causation	0	16083	0	0	0	0	0	
pessimist	10636	16084	0	0	0	0	0	
deformation	0	16085	0	0	0	0	0	
uncertainly	0	16086	0	0	0	0	0	
wrecked	0	16087	0	0	0	0	0	
dragonfly	0	16088	0	0	0	0	0	
angling	6329	16089	0	0	0	0	0	
earphone	0	16090	0	0	0	0	0	
coo	7424	16091	0	0	0	0	0	
washcloth	0	16092	0	0	0	0	0	
convoluted	0	16093	0	0	0	0	0	
aegis	0	16094	0	0	0	0	0	
horseradish	0	16095	0	0	0	0	0	
friendly	2188	2443	0	0	0	0	0	
juggernaut	0	16096	0	0	0	0	0	
platelet	0	16097	0	0	0	0	0	
polarity	0	16098	0	0	0	0	0	
italics	0	16099	0	0	0	0	0	
cropped	7530	16100	0	0	0	0	0	
fascinated	8345	16101	0	0	0	0	0	
spar	11953	16102	0	0	0	0	0	
muscle	2489	1541	0	0	0	0	0	
aggrieved	6226	16103	0	0	0	0	0	
restorative	0	16104	0	0	0	0	0	
suitability	0	16105	0	0	0	0	0	
pucker	0	16106	0	0	0	0	0	
furnished	8621	16107	0	0	0	0	0	
stringy	0	16108	0	0	0	0	0	
nakedness	0	16109	0	0	0	0	0	
superbly	0	16110	0	0	0	0	0	
militancy	0	16111	0	0	0	0	0	
tutelage	0	16112	0	0	0	0	0	
bloodless	0	16113	0	0	0	0	0	
resumption	0	16114	0	0	0	0	0	
unabashed	0	16115	0	0	0	0	0	
quash	11051	16116	0	0	0	0	0	
lupus	0	16117	0	0	0	0	0	
negativity	0	16118	0	0	0	0	0	
graduated	0	16119	0	0	0	0	0	
grammatical	0	16120	0	0	0	0	0	
hijacking	0	16121	0	0	0	0	0	
metastasis	0	16122	0	0	0	0	0	
vastness	0	16123	0	0	0	0	0	
embellishment	0	16124	0	0	0	0	0	
subcategory	0	16125	0	0	0	0	0	
compromised	0	16126	0	0	0	0	0	
jubilant	9504	16127	0	0	0	0	0	
savagely	0	16128	0	0	0	0	0	
temperamental	0	16129	0	0	0	0	0	
payable	10557	16130	0	0	0	0	0	
mammalian	0	16131	0	0	0	0	0	
staccato	0	16132	0	0	0	0	0	
misfit	10020	16133	0	0	0	0	0	
pox	0	16134	0	0	0	0	0	
messianic	0	16135	0	0	0	0	0	
commandeer	0	16136	0	0	0	0	0	
dishearten	0	16137	0	0	0	0	0	
rabies	11070	16138	0	0	0	0	0	
derision	0	16139	0	0	0	0	0	
flushed	0	16140	0	0	0	0	0	
sighted	11795	16141	0	0	0	0	0	
smart	2861	1667	0	0	0	0	0	
stratification	0	16142	0	0	0	0	0	
Americanization	0	16143	0	0	0	0	0	
quivering	0	16144	0	0	0	0	0	
jaunt	0	16145	0	0	0	0	0	
brainchild	6810	16146	0	0	0	0	0	
reconstructive	0	16147	0	0	0	0	0	
foregoing	0	16148	0	0	0	0	0	
turpentine	0	16149	0	0	0	0	0	
abrasion	0	16150	0	0	0	0	0	
curving	0	16151	0	0	0	0	0	
tested	0	16152	0	0	0	0	0	
behind	0	387	0	0	0	0	0	
clearinghouse	0	16153	0	0	0	0	0	
searcher	0	16154	0	0	0	0	0	
duplex	0	16155	0	0	0	0	0	
dictatorial	7790	16156	0	0	0	0	0	
sweltering	0	16157	0	0	0	0	0	
genie	0	16158	0	0	0	0	0	
idolize	0	16159	0	0	0	0	0	
goon	0	16160	0	0	0	0	0	
headlong	8916	16161	0	0	0	0	0	
ostracize	0	16162	0	0	0	0	0	
except	938	1649	0	0	0	0	0	
reproach	11322	16163	0	0	0	0	0	
soluble	11924	16164	0	0	0	0	0	
astride	0	16165	0	0	0	0	0	
parlay	0	16166	0	0	0	0	0	
senatorial	0	16167	0	0	0	0	0	
invigorating	9431	16168	0	0	0	0	0	
renovated	0	16169	0	0	0	0	0	
illegal	2278	1844	0	0	0	0	0	
verdant	0	16170	0	0	0	0	0	
approvingly	0	16171	0	0	0	0	0	
nightmarish	0	16172	0	0	0	0	0	
slush	0	16173	0	0	0	0	0	
impressively	0	16174	0	0	0	0	0	
novella	0	16175	0	0	0	0	0	
suitably	12191	16176	0	0	0	0	0	
seagull	11636	16177	0	0	0	0	0	
unwitting	12799	16178	0	0	0	0	0	
diocesan	0	16179	0	0	0	0	0	
delectable	0	16180	0	0	0	0	0	
facsimile	0	16181	0	0	0	0	0	
unpretentious	12741	16182	0	0	0	0	0	
photocopy	10661	16183	0	0	0	0	0	
settee	11699	16184	0	0	0	0	0	
charade	7071	16185	0	0	0	0	0	
affordability	0	16186	0	0	0	0	0	
narcissism	0	16187	0	0	0	0	0	
stagnate	12039	16188	0	0	0	0	0	
primeval	0	16189	0	0	0	0	0	
dilate	7803	16190	0	0	0	0	0	
portend	0	16191	0	0	0	0	0	
episodic	0	16192	0	0	0	0	0	
hypnotize	0	16193	0	0	0	0	0	
wrack	0	16194	0	0	0	0	0	
creationism	0	16195	0	0	0	0	0	
habitable	0	16196	0	0	0	0	0	
second	0	349	0	0	0	0	0	
phalanx	0	16197	0	0	0	0	0	
inscrutable	0	16198	0	0	0	0	0	
foolproof	0	16199	0	0	0	0	0	
chopping	0	16200	0	0	0	0	0	
stubbornness	0	16201	0	0	0	0	0	
liberator	0	16202	0	0	0	0	0	
fluctuating	0	16203	0	0	0	0	0	
shaved	0	16204	0	0	0	0	0	
hew	0	16205	0	0	0	0	0	
tabulate	0	16206	0	0	0	0	0	
rooted	11462	16207	0	0	0	0	0	
freshen	0	16208	0	0	0	0	0	
asterisk	0	16209	0	0	0	0	0	
unabashedly	0	16210	0	0	0	0	0	
landfall	0	16211	0	0	0	0	0	
soapy	0	16212	0	0	0	0	0	
flipper	0	16213	0	0	0	0	0	
yummy	0	16214	0	0	0	0	0	
pain	1221	846	0	0	0	0	0	
hologram	0	16215	0	0	0	0	0	
malleable	0	16216	0	0	0	0	0	
yellowish	0	16217	0	0	0	0	0	
croissant	0	16218	0	0	0	0	0	
jade	9466	16219	0	0	0	0	0	
defibrillator	0	16220	0	0	0	0	0	
pacemaker	0	16221	0	0	0	0	0	
swastika	12249	16222	0	0	0	0	0	
ice	1051	1111	0	0	0	0	0	
apocalypse	6373	16223	0	0	0	0	0	
scoundrel	0	16224	0	0	0	0	0	
sardonic	11544	16225	0	0	0	0	0	
caustic	7028	16226	0	0	0	0	0	
carnation	6991	16227	0	0	0	0	0	
breathlessly	0	16228	0	0	0	0	0	
strapping	0	16229	0	0	0	0	0	
doable	0	16230	0	0	0	0	0	
tamale	0	16231	0	0	0	0	0	
clemency	0	16232	0	0	0	0	0	
hotshot	0	16233	0	0	0	0	0	
offensively	0	16234	0	0	0	0	0	
abbreviated	0	16235	0	0	0	0	0	
duster	0	16236	0	0	0	0	0	
dapper	0	16237	0	0	0	0	0	
divider	0	16238	0	0	0	0	0	
teenaged	0	16239	0	0	0	0	0	
speechwriter	0	16240	0	0	0	0	0	
drunkenness	0	16241	0	0	0	0	0	
gutsy	0	16242	0	0	0	0	0	
chutney	0	16243	0	0	0	0	0	
tracer	0	16244	0	0	0	0	0	
impersonate	9169	16245	0	0	0	0	0	
machinist	9767	16246	0	0	0	0	0	
expendable	0	16247	0	0	0	0	0	
startlingly	0	16248	0	0	0	0	0	
impinge	0	16249	0	0	0	0	0	
discontinuity	0	16250	0	0	0	0	0	
sagebrush	0	16251	0	0	0	0	0	
vitally	0	16252	0	0	0	0	0	
auburn	6494	16253	0	0	0	0	0	
glitzy	8721	16254	0	0	0	0	0	
bye	1811	16255	0	0	0	0	0	
seer	0	16256	0	0	0	0	0	
interconnection	0	16257	0	0	0	0	0	
oncology	0	16258	0	0	0	0	0	
disassemble	0	16259	0	0	0	0	0	
multipurpose	0	16260	0	0	0	0	0	
pearly	0	16261	0	0	0	0	0	
spurious	12015	16262	0	0	0	0	0	
destroyed	0	16263	0	0	0	0	0	
splurge	0	16264	0	0	0	0	0	
romantically	0	16265	0	0	0	0	0	
superhighway	0	16266	0	0	0	0	0	
perky	0	16267	0	0	0	0	0	
profiling	0	16268	0	0	0	0	0	
disapproving	0	16269	0	0	0	0	0	
neckline	0	16270	0	0	0	0	0	
percolate	0	16271	0	0	0	0	0	
herder	0	16272	0	0	0	0	0	
smallmouth	0	16273	0	0	0	0	0	
yer	0	16274	0	0	0	0	0	
evince	0	16275	0	0	0	0	0	
rhythmically	0	16276	0	0	0	0	0	
detonation	0	16277	0	0	0	0	0	
plotter	10743	16278	0	0	0	0	0	
unknowingly	0	16279	0	0	0	0	0	
lark	9584	16280	0	0	0	0	0	
chainsaw	0	16281	0	0	0	0	0	
superhuman	0	16282	0	0	0	0	0	
proclivity	0	16283	0	0	0	0	0	
Nazism	10176	16284	0	0	0	0	0	
bed	699	624	0	0	0	0	0	
cooperating	0	16285	0	0	0	0	0	
laborious	9560	16286	0	0	0	0	0	
abysmal	0	16287	0	0	0	0	0	
smoothness	0	16288	0	0	0	0	0	
squelch	0	16289	0	0	0	0	0	
livable	0	16290	0	0	0	0	0	
evolved	0	16291	0	0	0	0	0	
rejuvenate	11262	16292	0	0	0	0	0	
amulet	0	16293	0	0	0	0	0	
rubbery	0	16294	0	0	0	0	0	
anachronistic	0	16295	0	0	0	0	0	
gambit	0	16296	0	0	0	0	0	
sportsmanship	0	16297	0	0	0	0	0	
hideout	0	16298	0	0	0	0	0	
backpacker	0	16299	0	0	0	0	0	
disembark	0	16300	0	0	0	0	0	
inadvertent	9194	16301	0	0	0	0	0	
writ	13116	16302	0	0	0	0	0	
overzealous	0	16303	0	0	0	0	0	
disfigure	7847	16304	0	0	0	0	0	
savagery	0	16305	0	0	0	0	0	
birthright	0	16306	0	0	0	0	0	
divest	0	16307	0	0	0	0	0	
cranny	0	16308	0	0	0	0	0	
autopilot	0	16309	0	0	0	0	0	
headwaters	0	16310	0	0	0	0	0	
microbiologist	0	16311	0	0	0	0	0	
undertone	0	16312	0	0	0	0	0	
merrily	0	16313	0	0	0	0	0	
skewed	0	16314	0	0	0	0	0	
dualism	0	16315	0	0	0	0	0	
predilection	0	16316	0	0	0	0	0	
macabre	9766	16317	0	0	0	0	0	
tenured	0	16318	0	0	0	0	0	
gravestone	0	16319	0	0	0	0	0	
stingy	0	16320	0	0	0	0	0	
tot	12472	16321	0	0	0	0	0	
mossy	0	16322	0	0	0	0	0	
corporal	7441	16323	0	0	0	0	0	
preconception	10862	16324	0	0	0	0	0	
dreaming	0	16325	0	0	0	0	0	
degenerative	0	16326	0	0	0	0	0	
monolith	0	16327	0	0	0	0	0	
detritus	0	16328	0	0	0	0	0	
suspenders	0	16329	0	0	0	0	0	
glower	0	16330	0	0	0	0	0	
defenseman	0	16331	0	0	0	0	0	
crafty	7489	16332	0	0	0	0	0	
Prussian	0	16333	0	0	0	0	0	
humbly	0	16334	0	0	0	0	0	
junkyard	0	16335	0	0	0	0	0	
advisable	6199	16336	0	0	0	0	0	
Hopi	0	16337	0	0	0	0	0	
ostrich	10372	16338	0	0	0	0	0	
sedative	11660	16339	0	0	0	0	0	
hindrance	0	16340	0	0	0	0	0	
Christmastime	0	16341	0	0	0	0	0	
unholy	0	16342	0	0	0	0	0	
determinism	0	16343	0	0	0	0	0	
polygamy	0	16344	0	0	0	0	0	
jaunty	9472	16345	0	0	0	0	0	
reveler	0	16346	0	0	0	0	0	
orthopaedic	0	16347	0	0	0	0	0	
unbeaten	5913	16348	0	0	0	0	0	
chomp	0	16349	0	0	0	0	0	
unconscionable	0	16350	0	0	0	0	0	
ticker	0	16351	0	0	0	0	0	
conservatory	7369	16352	0	0	0	0	0	
extermination	0	16353	0	0	0	0	0	
soiled	0	16354	0	0	0	0	0	
effigy	0	16355	0	0	0	0	0	
dusky	0	16356	0	0	0	0	0	
regressive	0	16357	0	0	0	0	0	
nightlife	0	16358	0	0	0	0	0	
deliciously	0	16359	0	0	0	0	0	
occasion	1202	2012	0	0	0	0	0	
clockwork	7194	16360	0	0	0	0	0	
regionally	0	16361	0	0	0	0	0	
renege	11295	16362	0	0	0	0	0	
assistive	0	16363	0	0	0	0	0	
flagrant	8442	16364	0	0	0	0	0	
directed	0	16365	0	0	0	0	0	
puzzlement	0	16366	0	0	0	0	0	
mimetic	0	16367	0	0	0	0	0	
negation	0	16368	0	0	0	0	0	
arbor	0	16369	0	0	0	0	0	
simplification	0	16370	0	0	0	0	0	
fistful	0	16371	0	0	0	0	0	
defamation	0	16372	0	0	0	0	0	
congruence	0	16373	0	0	0	0	0	
damper	0	16374	0	0	0	0	0	
fired	0	16375	0	0	0	0	0	
redshift	0	16376	0	0	0	0	0	
sugary	0	16377	0	0	0	0	0	
unfathomable	0	16378	0	0	0	0	0	
concealment	0	16379	0	0	0	0	0	
despairing	0	16380	0	0	0	0	0	
offered	0	16381	0	0	0	0	0	
underwriting	0	16382	0	0	0	0	0	
prophesy	0	16383	0	0	0	0	0	
dilution	0	16384	0	0	0	0	0	
inhospitable	0	16385	0	0	0	0	0	
flowery	0	16386	0	0	0	0	0	
dismantling	0	16387	0	0	0	0	0	
scratchy	0	16388	0	0	0	0	0	
Aussie	6505	16389	0	0	0	0	0	
breakaway	6823	16390	0	0	0	0	0	
trucking	0	16391	0	0	0	0	0	
alarmingly	0	16392	0	0	0	0	0	
spleen	11989	16393	0	0	0	0	0	
inattention	0	16394	0	0	0	0	0	
commoner	7277	16395	0	0	0	0	0	
curd	0	16396	0	0	0	0	0	
latency	0	16397	0	0	0	0	0	
diagnostics	0	16398	0	0	0	0	0	
extinguisher	0	16399	0	0	0	0	0	
workhorse	0	16400	0	0	0	0	0	
forefather	0	16401	0	0	0	0	0	
gated	0	16402	0	0	0	0	0	
epilepsy	8193	16403	0	0	0	0	0	
inculcate	0	16404	0	0	0	0	0	
disembodied	0	16405	0	0	0	0	0	
hauler	0	16406	0	0	0	0	0	
acrid	0	16407	0	0	0	0	0	
superconducting	0	16408	0	0	0	0	0	
underserved	0	16409	0	0	0	0	0	
sideboard	0	16410	0	0	0	0	0	
parse	0	16411	0	0	0	0	0	
replant	0	16412	0	0	0	0	0	
vegan	12873	16413	0	0	0	0	0	
fucker	0	16414	0	0	0	0	0	
intermission	0	16415	0	0	0	0	0	
wanderer	0	16416	0	0	0	0	0	
neophyte	0	16417	0	0	0	0	0	
minutia	0	16418	0	0	0	0	0	
dichotomous	0	16419	0	0	0	0	0	
leech	9615	16420	0	0	0	0	0	
omnipresent	0	16421	0	0	0	0	0	
overjoyed	0	16422	0	0	0	0	0	
cataclysmic	0	16423	0	0	0	0	0	
stalled	0	16424	0	0	0	0	0	
counterculture	0	16425	0	0	0	0	0	
devastated	7767	16426	0	0	0	0	0	
shamelessly	0	16427	0	0	0	0	0	
burlap	0	16428	0	0	0	0	0	
recrimination	11192	16429	0	0	0	0	0	
domed	0	16430	0	0	0	0	0	
muffler	0	16431	0	0	0	0	0	
starched	0	16432	0	0	0	0	0	
menial	0	16433	0	0	0	0	0	
incomparable	0	16434	0	0	0	0	0	
yea	0	16435	0	0	0	0	0	
salience	0	16436	0	0	0	0	0	
angled	0	16437	0	0	0	0	0	
pointy	0	16438	0	0	0	0	0	
divination	0	16439	0	0	0	0	0	
deciding	0	16440	0	0	0	0	0	
Moslem	0	16441	0	0	0	0	0	
oratory	0	16442	0	0	0	0	0	
cachet	0	16443	0	0	0	0	0	
folic	0	16444	0	0	0	0	0	
dimensional	0	16445	0	0	0	0	0	
mailman	0	16446	0	0	0	0	0	
powdery	0	16447	0	0	0	0	0	
fragmentary	0	16448	0	0	0	0	0	
pensive	0	16449	0	0	0	0	0	
frock	8592	16450	0	0	0	0	0	
languid	9579	16451	0	0	0	0	0	
cutthroat	0	16452	0	0	0	0	0	
unkempt	0	16453	0	0	0	0	0	
nationalize	10167	16454	0	0	0	0	0	
powerlessness	0	16455	0	0	0	0	0	
knoll	0	16456	0	0	0	0	0	
benevolence	0	16457	0	0	0	0	0	
mete	0	16458	0	0	0	0	0	
gory	0	16459	0	0	0	0	0	
immunize	9149	16460	0	0	0	0	0	
isolationist	0	16461	0	0	0	0	0	
centrifugal	0	16462	0	0	0	0	0	
stoplight	0	16463	0	0	0	0	0	
bot	0	16464	0	0	0	0	0	
adjuster	0	16465	0	0	0	0	0	
contagion	0	16466	0	0	0	0	0	
sheathe	0	16467	0	0	0	0	0	
unprofitable	12743	16468	0	0	0	0	0	
itchy	0	16469	0	0	0	0	0	
pate	10536	16470	0	0	0	0	0	
hitchhike	0	16471	0	0	0	0	0	
toothless	0	16472	0	0	0	0	0	
sortie	11938	16473	0	0	0	0	0	
scuffle	11628	16474	0	0	0	0	0	
unconditionally	0	16475	0	0	0	0	0	
spirit	1451	1066	0	0	0	0	0	
hinterland	8985	16476	0	0	0	0	0	
cellophane	0	16477	0	0	0	0	0	
crisply	0	16478	0	0	0	0	0	
lifelike	0	16479	0	0	0	0	0	
gooey	0	16480	0	0	0	0	0	
mammography	0	16481	0	0	0	0	0	
porridge	10820	16482	0	0	0	0	0	
cognizant	0	16483	0	0	0	0	0	
localize	0	16484	0	0	0	0	0	
winemaker	0	16485	0	0	0	0	0	
keel	9525	16486	0	0	0	0	0	
dyad	0	16487	0	0	0	0	0	
clipper	7188	16488	0	0	0	0	0	
malignancy	0	16489	0	0	0	0	0	
sandpaper	0	16490	0	0	0	0	0	
slicker	0	16491	0	0	0	0	0	
renown	0	16492	0	0	0	0	0	
overdrive	0	16493	0	0	0	0	0	
whilst	3101	16494	0	0	0	0	0	
endear	8141	16495	0	0	0	0	0	
apologetically	0	16496	0	0	0	0	0	
unmask	0	16497	0	0	0	0	0	
evacuee	8232	16498	0	0	0	0	0	
incubate	9231	16499	0	0	0	0	0	
dislocate	7861	16500	0	0	0	0	0	
pilings	0	16501	0	0	0	0	0	
staid	0	16502	0	0	0	0	0	
cheetah	0	16503	0	0	0	0	0	
preconceived	0	16504	0	0	0	0	0	
externality	0	16505	0	0	0	0	0	
set	0	271	0	0	0	0	0	
implacable	9171	16506	0	0	0	0	0	
cake	1814	2257	0	0	0	0	0	
kindred	0	16507	0	0	0	0	0	
bloodied	0	16508	0	0	0	0	0	
oddball	0	16509	0	0	0	0	0	
wearing	0	16510	0	0	0	0	0	
raptor	0	16511	0	0	0	0	0	
welt	0	16512	0	0	0	0	0	
spatter	0	16513	0	0	0	0	0	
curvature	0	16514	0	0	0	0	0	
perplexed	10616	16515	0	0	0	0	0	
jellyfish	0	16516	0	0	0	0	0	
discriminating	0	16517	0	0	0	0	0	
industrious	0	16518	0	0	0	0	0	
chickpea	0	16519	0	0	0	0	0	
jetty	9486	16520	0	0	0	0	0	
inadequately	0	16521	0	0	0	0	0	
pinched	0	16522	0	0	0	0	0	
cremate	7513	16523	0	0	0	0	0	
energetically	0	16524	0	0	0	0	0	
intercut	0	16525	0	0	0	0	0	
descriptor	0	16526	0	0	0	0	0	
salami	0	16527	0	0	0	0	0	
repute	0	16528	0	0	0	0	0	
buttered	0	16529	0	0	0	0	0	
gang	2198	2319	0	0	0	0	0	
newness	0	16530	0	0	0	0	0	
lightbulb	0	16531	0	0	0	0	0	
checked	3542	16532	0	0	0	0	0	
disgraceful	7850	16533	0	0	0	0	0	
coddle	0	16534	0	0	0	0	0	
hereby	0	16535	0	0	0	0	0	
premarital	0	16536	0	0	0	0	0	
fart	8343	16537	0	0	0	0	0	
governorship	0	16538	0	0	0	0	0	
monochrome	0	16539	0	0	0	0	0	
cuticle	0	16540	0	0	0	0	0	
spectrometer	0	16541	0	0	0	0	0	
wok	0	16542	0	0	0	0	0	
psychopathology	0	16543	0	0	0	0	0	
corkscrew	0	16544	0	0	0	0	0	
songwriting	0	16545	0	0	0	0	0	
unplugged	0	16546	0	0	0	0	0	
godmother	0	16547	0	0	0	0	0	
apnea	0	16548	0	0	0	0	0	
wham	0	16549	0	0	0	0	0	
romanticism	11457	16550	0	0	0	0	0	
hysterectomy	9103	16551	0	0	0	0	0	
bide	0	16552	0	0	0	0	0	
generalizability	0	16553	0	0	0	0	0	
variegated	12862	16554	0	0	0	0	0	
expedite	0	16555	0	0	0	0	0	
annal	0	16556	0	0	0	0	0	
nix	0	16557	0	0	0	0	0	
servitude	0	16558	0	0	0	0	0	
untangle	0	16559	0	0	0	0	0	
implantation	0	16560	0	0	0	0	0	
telecast	0	16561	0	0	0	0	0	
repudiation	0	16562	0	0	0	0	0	
docket	0	16563	0	0	0	0	0	
daybreak	0	16564	0	0	0	0	0	
pushy	0	16565	0	0	0	0	0	
